epoch,accuracy,loss,val_accuracy,val_loss
0,0.11122684925794601,3.4951047897338867,0.02500000037252903,3.942178249359131
1,0.255439817905426,2.961688280105591,0.10555555671453476,3.5878872871398926
2,0.37372684478759766,2.636540174484253,0.16944444179534912,3.129626512527466
3,0.44398146867752075,2.4038541316986084,0.2916666567325592,2.7520413398742676
4,0.5011574029922485,2.218111753463745,0.5,2.2676594257354736
5,0.5418981313705444,2.066270351409912,0.5,2.105414628982544
6,0.5834490656852722,1.932632565498352,0.5,1.9558498859405518
7,0.6136574149131775,1.8128663301467896,0.5444444417953491,1.8619568347930908
8,0.640625,1.7131781578063965,0.550000011920929,1.7957459688186646
9,0.6622685194015503,1.6198010444641113,0.5861111283302307,1.7279661893844604
10,0.689120352268219,1.5333272218704224,0.6222222447395325,1.6223562955856323
11,0.7052083611488342,1.4575570821762085,0.6666666865348816,1.5331239700317383
12,0.7224537134170532,1.3857383728027344,0.6499999761581421,1.5108338594436646
13,0.7388888597488403,1.3236228227615356,0.6888889074325562,1.3863939046859741
14,0.7545138597488403,1.2573456764221191,0.6833333373069763,1.3980953693389893
15,0.7718750238418579,1.2015818357467651,0.6805555820465088,1.3471527099609375
16,0.7832176089286804,1.148409128189087,0.699999988079071,1.285137414932251
17,0.7994213104248047,1.0908446311950684,0.7055555582046509,1.2579385042190552
18,0.8098379373550415,1.038574457168579,0.6833333373069763,1.2538434267044067
19,0.8135416507720947,1.0114134550094604,0.7361111044883728,1.1331651210784912
20,0.8306713104248047,0.9542840123176575,0.7166666388511658,1.162917971611023
21,0.8374999761581421,0.9140893816947937,0.7277777791023254,1.1728875637054443
22,0.8461805582046509,0.8808618187904358,0.7250000238418579,1.1218546628952026
23,0.8604166507720947,0.8375910520553589,0.7361111044883728,1.0329381227493286
24,0.8643518686294556,0.8156664371490479,0.7416666746139526,1.0985496044158936
25,0.8724536895751953,0.7704752087593079,0.7472222447395325,1.028177261352539
26,0.8771990537643433,0.7480695843696594,0.7111111283302307,1.0818281173706055
27,0.8856481313705444,0.716617226600647,0.7388888597488403,1.0574074983596802
28,0.8921296000480652,0.685151994228363,0.7361111044883728,1.0308642387390137
29,0.8950231671333313,0.6605099439620972,0.7583333253860474,0.9215533137321472
30,0.8988425731658936,0.6424916386604309,0.730555534362793,1.0201687812805176
31,0.9016203880310059,0.6215229034423828,0.7666666507720947,0.9990794658660889
32,0.909375011920929,0.5919083952903748,0.769444465637207,0.9243208765983582
33,0.917129635810852,0.5673651099205017,0.7472222447395325,0.9307176470756531
34,0.9170138835906982,0.549771249294281,0.7638888955116272,0.8707751631736755
35,0.9177083373069763,0.5283908247947693,0.7972221970558167,0.8613313436508179
36,0.9252314567565918,0.513128399848938,0.7527777552604675,0.9610165357589722
37,0.928935170173645,0.4961530864238739,0.7749999761581421,0.8744503259658813
38,0.9334490895271301,0.4792986214160919,0.7749999761581421,0.8427014946937561
39,0.932754635810852,0.4659265875816345,0.7972221970558167,0.783254861831665
40,0.9378471970558167,0.4502066373825073,0.769444465637207,0.8593329787254333
41,0.9420138597488403,0.42701131105422974,0.800000011920929,0.8407729268074036
42,0.9438657164573669,0.4196106195449829,0.800000011920929,0.7934466004371643
