epoch,accuracy,loss,val_accuracy,val_loss
0,0.12442129850387573,3.480407238006592,0.04722222313284874,3.942194700241089
1,0.2665509283542633,2.969930410385132,0.08611111342906952,3.8095364570617676
2,0.3578703701496124,2.664339065551758,0.21666666865348816,3.058492660522461
3,0.4332175850868225,2.4297244548797607,0.35555556416511536,2.577629804611206
4,0.5006944537162781,2.230971574783325,0.4833333194255829,2.2145955562591553
5,0.555439829826355,2.061450719833374,0.5111111402511597,2.0758392810821533
6,0.5920138955116272,1.9214359521865845,0.5388888716697693,1.9714391231536865
7,0.6244212985038757,1.8051801919937134,0.605555534362793,1.758834958076477
8,0.6572916507720947,1.690995216369629,0.6333333253860474,1.6658381223678589
9,0.677314817905426,1.5989923477172852,0.6694444417953491,1.5727158784866333
10,0.6995370388031006,1.5200926065444946,0.6583333611488342,1.557546615600586
11,0.7243055701255798,1.4276872873306274,0.6638888716697693,1.4407594203948975
12,0.7412037253379822,1.3609068393707275,0.644444465637207,1.3399488925933838
13,0.754745364189148,1.287205457687378,0.6972222328186035,1.3629844188690186
14,0.7784722447395325,1.2183372974395752,0.6861110925674438,1.3136850595474243
15,0.7822916507720947,1.174461007118225,0.7388888597488403,1.2352863550186157
16,0.7961805462837219,1.1185566186904907,0.7111111283302307,1.2739198207855225
17,0.8067129850387573,1.0712782144546509,0.7027778029441833,1.3201797008514404
18,0.8206018805503845,1.0226131677627563,0.7027778029441833,1.2063288688659668
19,0.8247685432434082,0.9774538278579712,0.7638888955116272,1.1646281480789185
20,0.8346064686775208,0.939665675163269,0.7527777552604675,1.0894625186920166
21,0.8476851582527161,0.8909134864807129,0.7472222447395325,1.0638238191604614
22,0.8505787253379822,0.8592302799224854,0.7722222208976746,1.0069488286972046
23,0.8591434955596924,0.8259759545326233,0.7472222447395325,1.085502028465271
24,0.8601852059364319,0.8017638325691223,0.7527777552604675,1.0716761350631714
25,0.8747684955596924,0.7557644844055176,0.7777777910232544,0.9844964146614075
26,0.8798611164093018,0.7304837703704834,0.7472222447395325,1.0110392570495605
27,0.883564829826355,0.7035838961601257,0.7944444417953491,0.873232364654541
28,0.8902778029441833,0.6719091534614563,0.7805555462837219,0.9586271643638611
29,0.8952546119689941,0.6452568769454956,0.7722222208976746,0.9003826379776001
30,0.8982638716697693,0.6265161633491516,0.7916666865348816,0.8918783664703369
31,0.9020833373069763,0.6080157160758972,0.7916666865348816,0.8509886264801025
32,0.9101851582527161,0.5803297758102417,0.7638888955116272,0.8743091821670532
33,0.9101851582527161,0.5656951069831848,0.8083333373069763,0.8695531487464905
34,0.9196759462356567,0.5421067476272583,0.7833333611488342,0.8477489948272705
35,0.9217592477798462,0.5242763757705688,0.769444465637207,0.8923704624176025
36,0.9295138716697693,0.5071675181388855,0.8055555820465088,0.8181160092353821
37,0.9329861402511597,0.48039454221725464,0.8277778029441833,0.804563581943512
38,0.9356481432914734,0.4723639190196991,0.7972221970558167,0.7927038669586182
39,0.9351851940155029,0.4586293399333954,0.7805555462837219,0.8872188925743103
40,0.9387731552124023,0.447622150182724,0.7805555462837219,0.8554414510726929
41,0.9375,0.43439826369285583,0.8111110925674438,0.7878788709640503
42,0.947685182094574,0.4125330448150635,0.8333333134651184,0.7078002691268921
43,0.9452546238899231,0.40520721673965454,0.8027777671813965,0.7792701125144958
44,0.9497685432434082,0.3847137689590454,0.824999988079071,0.7729052305221558
45,0.9490740895271301,0.37968844175338745,0.8138889074325562,0.7344221472740173
46,0.9550926089286804,0.3626765310764313,0.8388888835906982,0.6929178833961487
47,0.960185170173645,0.3536989688873291,0.8166666626930237,0.7551160454750061
48,0.9576388597488403,0.3453940749168396,0.8055555820465088,0.7452867031097412
49,0.9618055820465088,0.3299623727798462,0.7916666865348816,0.781769335269928
50,0.9615740776062012,0.32596731185913086,0.8222222328186035,0.7492064833641052
51,0.9604166746139526,0.31574535369873047,0.7638888955116272,0.9138984680175781
52,0.967129647731781,0.3007526099681854,0.8083333373069763,0.711021363735199
53,0.964930534362793,0.29992756247520447,0.8055555820465088,0.7040596008300781
54,0.9684028029441833,0.28434768319129944,0.8194444179534912,0.7177360653877258
55,0.9711805582046509,0.2754688262939453,0.824999988079071,0.6873518228530884
56,0.9730324149131775,0.2617475986480713,0.8333333134651184,0.6624026894569397
57,0.9722222089767456,0.2605912685394287,0.8277778029441833,0.6967523097991943
58,0.9745370149612427,0.2536960542201996,0.8194444179534912,0.640751838684082
59,0.9746527671813965,0.2474781721830368,0.8111110925674438,0.6577815413475037
60,0.9754629731178284,0.24477146565914154,0.8388888835906982,0.6425628662109375
61,0.9769675731658936,0.23282791674137115,0.8333333134651184,0.6604700088500977
62,0.9785879850387573,0.2266254425048828,0.8083333373069763,0.7174813151359558
63,0.9797453880310059,0.2176547646522522,0.824999988079071,0.6540589928627014
64,0.9782407283782959,0.21723954379558563,0.8361111283302307,0.6245299577713013
65,0.9804398417472839,0.2100108414888382,0.8166666626930237,0.635196328163147
