epoch,accuracy,loss,val_accuracy,val_loss
0,0.11076389253139496,3.4955344200134277,0.05000000074505806,3.816880941390991
1,0.2776620388031006,2.9617016315460205,0.10000000149011612,3.6564459800720215
2,0.38773149251937866,2.630079507827759,0.20277777314186096,3.0999906063079834
3,0.4444444477558136,2.397487163543701,0.36944442987442017,2.493156671524048
4,0.5009258985519409,2.1996376514434814,0.41111111640930176,2.2012789249420166
5,0.5568286776542664,2.028024196624756,0.5388888716697693,2.0246171951293945
6,0.5925925970077515,1.8881893157958984,0.5861111283302307,1.8965868949890137
7,0.6394675970077515,1.7653859853744507,0.5722222328186035,1.8059258460998535
8,0.6659722328186035,1.652706503868103,0.6083333492279053,1.733585238456726
9,0.6842592358589172,1.570587396621704,0.5638889074325562,1.7772345542907715
10,0.7118055820465088,1.4802855253219604,0.6472222208976746,1.561705470085144
11,0.7329860925674438,1.398127794265747,0.6694444417953491,1.4654335975646973
12,0.7460648417472839,1.327621579170227,0.6805555820465088,1.4433497190475464
13,0.7657407522201538,1.2542537450790405,0.6833333373069763,1.415310263633728
14,0.7784722447395325,1.194047451019287,0.6833333373069763,1.3377794027328491
15,0.7913194298744202,1.1414434909820557,0.7111111283302307,1.297735571861267
16,0.8075231313705444,1.0906291007995605,0.699999988079071,1.2600762844085693
17,0.8216435313224792,1.0359216928482056,0.7222222089767456,1.2657606601715088
18,0.8315972089767456,0.9898968935012817,0.7388888597488403,1.1583077907562256
19,0.8407407402992249,0.9448469877243042,0.7527777552604675,1.1312845945358276
20,0.8526620268821716,0.9016745090484619,0.75,1.0879089832305908
21,0.8651620149612427,0.8536978363990784,0.75,1.0964572429656982
22,0.8681712746620178,0.8265479207038879,0.7638888955116272,1.0017374753952026
23,0.8729166388511658,0.793524980545044,0.7944444417953491,1.0010716915130615
24,0.8824074268341064,0.7576757073402405,0.769444465637207,1.0471704006195068
25,0.8913194537162781,0.7196526527404785,0.7472222447395325,1.0374665260314941
26,0.8927083611488342,0.6993367671966553,0.7861111164093018,0.9722180962562561
27,0.9004629850387573,0.669378399848938,0.8055555820465088,0.8980374932289124
28,0.9053241014480591,0.6433860063552856,0.7944444417953491,0.9355453252792358
29,0.9084490537643433,0.6207061409950256,0.7944444417953491,0.9495151042938232
30,0.9173611402511597,0.5854966044425964,0.8055555820465088,0.8845078349113464
31,0.9135416746139526,0.5812149047851562,0.8111110925674438,0.8107548356056213
32,0.923495352268219,0.5459170937538147,0.8194444179534912,0.837111234664917
33,0.9282407164573669,0.5259758234024048,0.8138889074325562,0.8324078321456909
34,0.9265046119689941,0.5129570960998535,0.7722222208976746,0.881723165512085
35,0.9315972328186035,0.493419349193573,0.8027777671813965,0.8205408453941345
36,0.9368055462837219,0.47136780619621277,0.8194444179534912,0.7848910093307495
37,0.9400463104248047,0.4561268389225006,0.8111110925674438,0.8331230878829956
38,0.9418981671333313,0.43773406744003296,0.8166666626930237,0.7817593812942505
39,0.944560170173645,0.4279857873916626,0.8055555820465088,0.7757960557937622
40,0.9491898417472839,0.411311537027359,0.824999988079071,0.8010299801826477
41,0.9484953880310059,0.39622512459754944,0.8444444537162781,0.765350341796875
42,0.9506944417953491,0.3888965845108032,0.8333333134651184,0.7075587511062622
43,0.953125,0.36721158027648926,0.8277778029441833,0.6962361335754395
44,0.9556713104248047,0.35937318205833435,0.8194444179534912,0.7891796827316284
45,0.956250011920929,0.3536236882209778,0.8444444537162781,0.6911062598228455
46,0.9609953761100769,0.3334940969944,0.8388888835906982,0.7308036088943481
47,0.9657407402992249,0.31602373719215393,0.8138889074325562,0.8145380020141602
48,0.9630786776542664,0.32000085711479187,0.824999988079071,0.7355009913444519
49,0.9659722447395325,0.30678248405456543,0.8444444537162781,0.7099560499191284
50,0.9665509462356567,0.29338669776916504,0.8277778029441833,0.7487421035766602
51,0.9681712985038757,0.29266059398651123,0.8416666388511658,0.7313382625579834
52,0.9715277552604675,0.2822364270687103,0.8361111283302307,0.7313818335533142
53,0.9701389074325562,0.26877161860466003,0.824999988079071,0.7235161662101746
54,0.9732638597488403,0.2656128406524658,0.824999988079071,0.7348781824111938
55,0.9745370149612427,0.2541736364364624,0.8444444537162781,0.6996297836303711
