epoch,accuracy,loss,val_accuracy,val_loss
0,0.07476190477609634,3.6323859691619873,0.0920398011803627,3.5992908477783203
1,0.16357143223285675,3.264350652694702,0.15174129605293274,3.1832098960876465
2,0.24142856895923615,3.0191121101379395,0.21393035352230072,2.863145112991333
3,0.3259523808956146,2.8043925762176514,0.31840795278549194,2.64825439453125
4,0.3960714340209961,2.619297742843628,0.35323384404182434,2.562807083129883
5,0.44452381134033203,2.460817575454712,0.4203979969024658,2.452214002609253
6,0.49345237016677856,2.316249132156372,0.42786070704460144,2.3168044090270996
7,0.5229762196540833,2.1915457248687744,0.4378109574317932,2.176696538925171
8,0.5513095259666443,2.0792415142059326,0.4950248897075653,2.098203659057617
9,0.5796428322792053,1.970550775527954,0.5124378204345703,2.0337915420532227
10,0.5992857217788696,1.8773181438446045,0.5422885417938232,2.0059854984283447
11,0.6267856955528259,1.784533143043518,0.5746268630027771,1.82036292552948
12,0.6507142782211304,1.7121479511260986,0.5646766424179077,1.8234755992889404
13,0.6703571677207947,1.6284925937652588,0.5845771431922913,1.7592228651046753
14,0.6895238161087036,1.5608925819396973,0.611940324306488,1.655818223953247
15,0.70333331823349,1.4969336986541748,0.6492537260055542,1.6055771112442017
16,0.7197619080543518,1.4357928037643433,0.6442785859107971,1.5501669645309448
17,0.7352380752563477,1.378895878791809,0.6616915464401245,1.4418948888778687
18,0.7442857027053833,1.3231135606765747,0.6318408250808716,1.4596062898635864
19,0.7545238137245178,1.2789963483810425,0.6791045069694519,1.3967745304107666
20,0.7696428298950195,1.2262226343154907,0.7064676880836487,1.3618292808532715
21,0.7811904549598694,1.186478853225708,0.6990049481391907,1.275502324104309
22,0.7933333516120911,1.136383056640625,0.7189054489135742,1.2931864261627197
23,0.7963095307350159,1.1023513078689575,0.6965174078941345,1.2682422399520874
24,0.8073809742927551,1.0693159103393555,0.6691542267799377,1.2974985837936401
25,0.8174999952316284,1.0334842205047607,0.6940298676490784,1.2384192943572998
26,0.8296428322792053,0.9791214466094971,0.6840795874595642,1.1958400011062622
27,0.8349999785423279,0.9476114511489868,0.6940298676490784,1.234473705291748
28,0.8396428823471069,0.9234837889671326,0.7213930487632751,1.1689329147338867
29,0.8501190543174744,0.8820266723632812,0.7338308691978455,1.0817071199417114
30,0.8484523892402649,0.8724599480628967,0.7039800882339478,1.2248201370239258
31,0.8613095283508301,0.8382962346076965,0.7437810897827148,1.044767141342163
32,0.8641666769981384,0.8074452877044678,0.7388059496879578,1.0463757514953613
33,0.870119035243988,0.7800896167755127,0.746268630027771,1.0315314531326294
34,0.8777381181716919,0.7552120089530945,0.7562189102172852,1.0219703912734985
35,0.8846428394317627,0.7227271795272827,0.7263681888580322,1.1109858751296997
36,0.8803571462631226,0.717038631439209,0.7437810897827148,0.9712055325508118
37,0.8905952572822571,0.6853389739990234,0.7512437701225281,0.9924749135971069
38,0.8936904668807983,0.6622574925422668,0.753731369972229,1.0040363073349
39,0.898809552192688,0.6493195295333862,0.7636815905570984,0.9603267908096313
40,0.9024999737739563,0.632748007774353,0.7238805890083313,0.9902504086494446
41,0.9058333039283752,0.6067597270011902,0.7661691308021545,0.918696403503418
42,0.9114285707473755,0.5931544899940491,0.7412935495376587,0.9648249745368958
43,0.9142857193946838,0.5761741995811462,0.746268630027771,1.005947470664978
44,0.9229761958122253,0.5509127378463745,0.7711442708969116,0.9254300594329834
45,0.9220238327980042,0.5355738997459412,0.7587064504623413,0.9101378321647644
46,0.9276190400123596,0.5212892293930054,0.7636815905570984,0.9454814195632935
47,0.9269047379493713,0.508194625377655,0.7786069512367249,0.8619020581245422
48,0.928690493106842,0.49758073687553406,0.7512437701225281,1.0317962169647217
49,0.9319047331809998,0.48450028896331787,0.788557231426239,0.8016076683998108
50,0.938095211982727,0.46168237924575806,0.7810945510864258,0.8600608110427856
51,0.9371428489685059,0.4619643986225128,0.7611940503120422,0.965668261051178
52,0.9398809671401978,0.44256076216697693,0.7661691308021545,0.9233958721160889
53,0.9427381157875061,0.4319416880607605,0.788557231426239,0.8428614139556885
54,0.9419047832489014,0.42502906918525696,0.7810945510864258,0.8431370854377747
55,0.944523811340332,0.4174721837043762,0.788557231426239,0.8348647356033325
56,0.9469047784805298,0.3977490961551666,0.7761194109916687,0.8571616411209106
57,0.9511904716491699,0.38366496562957764,0.7985074520111084,0.831630289554596
58,0.9538094997406006,0.37459102272987366,0.8084577322006226,0.7893161773681641
59,0.9536904692649841,0.37093469500541687,0.8059701323509216,0.771431565284729
60,0.9563094973564148,0.36055511236190796,0.8034825921058655,0.7757322192192078
61,0.9553571343421936,0.36178091168403625,0.8034825921058655,0.7786510586738586
62,0.9571428298950195,0.3409264087677002,0.753731369972229,0.8607665300369263
63,0.9598809480667114,0.3387003242969513,0.788557231426239,0.8656585216522217
64,0.9560714364051819,0.3318401873111725,0.7960199117660522,0.789965808391571
65,0.9611904621124268,0.3181176483631134,0.7761194109916687,0.836751401424408
66,0.9615476131439209,0.3176388740539551,0.8059701323509216,0.7159173488616943
