epoch,accuracy,loss,val_accuracy,val_loss
45,0.9577546119689941,0.3584752082824707,0.8194444179534912,0.766345739364624
46,0.9564814567565918,0.3587516248226166,0.8111110925674438,0.76850825548172
47,0.9584490656852722,0.34311363101005554,0.8166666626930237,0.7614887952804565
48,0.9611111283302307,0.3315928876399994,0.8166666626930237,0.7734016180038452
49,0.9599537253379822,0.3246418833732605,0.8444444537162781,0.7093270421028137
50,0.9636573791503906,0.30899977684020996,0.8194444179534912,0.7574412226676941
51,0.9672453999519348,0.30179187655448914,0.8055555820465088,0.777097225189209
52,0.9693287014961243,0.29204902052879333,0.8138889074325562,0.7450945377349854
53,0.9693287014961243,0.2793612778186798,0.8500000238418579,0.724997878074646
54,0.9730324149131775,0.2754991948604584,0.8027777671813965,0.7905688881874084
55,0.9724537134170532,0.2696394920349121,0.7888888716697693,0.7825765609741211
56,0.9756944179534912,0.25600510835647583,0.8388888835906982,0.7051010727882385
57,0.9745370149612427,0.2512943148612976,0.8055555820465088,0.7129298448562622
58,0.9763888716697693,0.2417643517255783,0.8333333134651184,0.7318254113197327
59,0.9770833253860474,0.23409651219844818,0.8166666626930237,0.7125133275985718
60,0.9800925850868225,0.22648848593235016,0.8500000238418579,0.7259758710861206
61,0.9790509343147278,0.22080284357070923,0.8500000238418579,0.6667286157608032
62,0.9815972447395325,0.21261560916900635,0.8305555582046509,0.6369959712028503
63,0.9826388955116272,0.20867297053337097,0.8361111283302307,0.7190826535224915
64,0.9821759462356567,0.205264151096344,0.8222222328186035,0.7000098824501038
65,0.9841434955596924,0.195906400680542,0.8583333492279053,0.68165522813797
66,0.9846065044403076,0.19011780619621277,0.7972221970558167,0.7321515679359436
67,0.9847221970558167,0.1852172464132309,0.800000011920929,0.7763370275497437
68,0.9833333492279053,0.184189110994339,0.8333333134651184,0.7486851811408997
69,0.9849537014961243,0.17648138105869293,0.8388888835906982,0.6575602293014526
70,0.9863426089286804,0.1721491813659668,0.8611111044883728,0.6313416361808777
71,0.9857639074325562,0.16628685593605042,0.8333333134651184,0.6666263937950134
72,0.9871527552604675,0.16626693308353424,0.8666666746139526,0.6128857731819153
73,0.9880787134170532,0.15965701639652252,0.7861111164093018,0.7813108563423157
74,0.9900463223457336,0.1515403687953949,0.8472222089767456,0.6750165820121765
75,0.989814817905426,0.14734311401844025,0.8444444537162781,0.644246518611908
76,0.9903935194015503,0.14545322954654694,0.8305555582046509,0.7479081153869629
77,0.9924768805503845,0.14023219048976898,0.8277778029441833,0.686165452003479
78,0.9931712746620178,0.13565966486930847,0.8472222089767456,0.6406754851341248
79,0.9923611283302307,0.1306808441877365,0.8444444537162781,0.6268459558486938
80,0.9910879731178284,0.13758312165737152,0.8222222328186035,0.68525630235672
81,0.9927083253860474,0.1315087378025055,0.8222222328186035,0.6974172592163086
82,0.9930555820465088,0.12614654004573822,0.8361111283302307,0.6464540958404541
